,Unnamed: 0,id_tarifa,consumo_kWh,%consumo_valle,%consumo_llano,%consumo_punta,%consumo_8h,%consumo_16h,compania,tarifa,tp_punta_euros/kwh/dia,tp_valle_euros/kwh/dia,peaje_tran_dist_pot_punta,peaje_tran_dist_pot_valle,peaje_ener_valle_tdc,peaje_ener_llano_tdc,peaje_ener_punta_tdc,termino_consumo_euros/kwh/hora,tc_valle_euros/kwh/hora,tc_llano_euros/kwh/hora,tc_punta_euros/kwh/hora,tc_8h_euros/kwh/hora,tc_16h_euros/kwh/hora,mercado,tipo,otros,alquiler_equipo_euros/dia,impuesto_actual,bono_social_euro/dia,margen_euros/kWh/dia,consumo_unico,consumo_valle,consumo_llano,consumo_punta,consumo_8h,consumo_16h,consumo_euros_unico,consumo_euros_valle,consumo_euros_llano,consumo_euros_punta,consumo_euros_8h,consumo_euros_16h,precio_final
916,916,45,221,47,17,36,95,5,Mas Movil Energia,Precio Fijo,0.1189,0.052,0.0081915,0.000527,0.002752,0.027963,0.076974,0.128,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,221,72.93,72.93,72.93,110.5,110.5,221,0.0,0.0,0.0,0.0,0.0,221.0
917,917,45,150,15,54,31,96,4,Mas Movil Energia,Precio Fijo,0.1189,0.052,0.0081915,0.000527,0.002752,0.027963,0.076974,0.128,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,150,49.5,49.5,49.5,75.0,75.0,150,0.0,0.0,0.0,0.0,0.0,150.0
918,918,45,246,12,80,8,89,11,Mas Movil Energia,Precio Fijo,0.1189,0.052,0.0081915,0.000527,0.002752,0.027963,0.076974,0.128,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,246,81.18,81.18,81.18,123.0,123.0,246,0.0,0.0,0.0,0.0,0.0,246.0
919,919,45,120,53,3,44,80,20,Mas Movil Energia,Precio Fijo,0.1189,0.052,0.0081915,0.000527,0.002752,0.027963,0.076974,0.128,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,120,39.6,39.6,39.6,60.0,60.0,120,0.0,0.0,0.0,0.0,0.0,120.0
920,920,46,104,24,76,0,86,14,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,104,34.32,34.32,34.32,52.0,52.0,104,0.0,0.0,0.0,0.0,0.0,104.0
921,921,46,191,31,58,11,63,37,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,191,63.03,63.03,63.03,95.5,95.5,191,0.0,0.0,0.0,0.0,0.0,191.0
922,922,46,269,62,37,1,31,69,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,269,88.77000000000001,88.77000000000001,88.77000000000001,134.5,134.5,269,0.0,0.0,0.0,0.0,0.0,269.0
923,923,46,160,27,2,71,78,22,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,160,52.800000000000004,52.800000000000004,52.800000000000004,80.0,80.0,160,0.0,0.0,0.0,0.0,0.0,160.0
924,924,46,121,56,5,39,12,88,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,121,39.93,39.93,39.93,60.5,60.5,121,0.0,0.0,0.0,0.0,0.0,121.0
925,925,46,248,2,58,40,65,35,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,248,81.84,81.84,81.84,124.0,124.0,248,0.0,0.0,0.0,0.0,0.0,248.0
926,926,46,169,58,30,12,18,82,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,169,55.77,55.77,55.77,84.5,84.5,169,0.0,0.0,0.0,0.0,0.0,169.0
927,927,46,100,3,12,85,23,77,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,100,33.0,33.0,33.0,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,100.0
928,928,46,232,44,41,15,87,13,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,232,76.56,76.56,76.56,116.0,116.0,232,0.0,0.0,0.0,0.0,0.0,232.0
929,929,46,111,48,19,33,10,90,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,111,36.63,36.63,36.63,55.5,55.5,111,0.0,0.0,0.0,0.0,0.0,111.0
930,930,46,189,53,35,12,58,42,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,189,62.370000000000005,62.370000000000005,62.370000000000005,94.5,94.5,189,0.0,0.0,0.0,0.0,0.0,189.0
931,931,46,145,96,0,4,85,15,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,145,47.85,47.85,47.85,72.5,72.5,145,0.0,0.0,0.0,0.0,0.0,145.0
932,932,46,133,14,76,10,14,86,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,133,43.89,43.89,43.89,66.5,66.5,133,0.0,0.0,0.0,0.0,0.0,133.0
933,933,46,276,16,23,61,9,91,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,276,91.08,91.08,91.08,138.0,138.0,276,0.0,0.0,0.0,0.0,0.0,276.0
934,934,46,177,7,58,35,40,60,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,177,58.410000000000004,58.410000000000004,58.410000000000004,88.5,88.5,177,0.0,0.0,0.0,0.0,0.0,177.0
935,935,46,144,12,38,50,26,74,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,144,47.52,47.52,47.52,72.0,72.0,144,0.0,0.0,0.0,0.0,0.0,144.0
936,936,46,254,15,1,84,59,41,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,254,83.82000000000001,83.82000000000001,83.82000000000001,127.0,127.0,254,0.0,0.0,0.0,0.0,0.0,254.0
937,937,46,172,81,16,3,72,28,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,172,56.760000000000005,56.760000000000005,56.760000000000005,86.0,86.0,172,0.0,0.0,0.0,0.0,0.0,172.0
938,938,46,125,29,12,59,51,49,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,125,41.25,41.25,41.25,62.5,62.5,125,0.0,0.0,0.0,0.0,0.0,125.0
939,939,46,146,12,42,46,27,73,Energya VM,Formula fija 24 horas,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.09975,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,146,48.18,48.18,48.18,73.0,73.0,146,0.0,0.0,0.0,0.0,0.0,146.0
940,940,47,220,20,54,26,64,36,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,220,72.60000000000001,72.60000000000001,72.60000000000001,110.0,110.0,220,0.0,0.0,0.0,0.0,0.0,220.0
941,941,47,155,82,14,4,16,84,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,155,51.150000000000006,51.150000000000006,51.150000000000006,77.5,77.5,155,0.0,0.0,0.0,0.0,0.0,155.0
942,942,47,193,51,29,20,94,6,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,193,63.690000000000005,63.690000000000005,63.690000000000005,96.5,96.5,193,0.0,0.0,0.0,0.0,0.0,193.0
943,943,47,206,32,56,12,43,57,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,206,67.98,67.98,67.98,103.0,103.0,206,0.0,0.0,0.0,0.0,0.0,206.0
944,944,47,162,51,8,41,9,91,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,162,53.46,53.46,53.46,81.0,81.0,162,0.0,0.0,0.0,0.0,0.0,162.0
945,945,47,147,53,0,47,62,38,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,147,48.510000000000005,48.510000000000005,48.510000000000005,73.5,73.5,147,0.0,0.0,0.0,0.0,0.0,147.0
946,946,47,160,79,8,13,100,0,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,160,52.800000000000004,52.800000000000004,52.800000000000004,80.0,80.0,160,0.0,0.0,0.0,0.0,0.0,160.0
947,947,47,180,31,14,55,92,8,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,180,59.400000000000006,59.400000000000006,59.400000000000006,90.0,90.0,180,0.0,0.0,0.0,0.0,0.0,180.0
948,948,47,125,7,71,22,81,19,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,125,41.25,41.25,41.25,62.5,62.5,125,0.0,0.0,0.0,0.0,0.0,125.0
949,949,47,135,26,61,13,46,54,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,135,44.550000000000004,44.550000000000004,44.550000000000004,67.5,67.5,135,0.0,0.0,0.0,0.0,0.0,135.0
950,950,47,100,11,64,25,37,63,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,100,33.0,33.0,33.0,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,100.0
951,951,47,107,10,42,48,69,31,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,107,35.31,35.31,35.31,53.5,53.5,107,0.0,0.0,0.0,0.0,0.0,107.0
952,952,47,212,22,55,23,75,25,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,212,69.96000000000001,69.96000000000001,69.96000000000001,106.0,106.0,212,0.0,0.0,0.0,0.0,0.0,212.0
953,953,47,198,5,85,10,52,48,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,198,65.34,65.34,65.34,99.0,99.0,198,0.0,0.0,0.0,0.0,0.0,198.0
954,954,47,279,49,36,15,77,23,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,279,92.07000000000001,92.07000000000001,92.07000000000001,139.5,139.5,279,0.0,0.0,0.0,0.0,0.0,279.0
955,955,47,146,20,65,15,43,57,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,146,48.18,48.18,48.18,73.0,73.0,146,0.0,0.0,0.0,0.0,0.0,146.0
956,956,47,226,27,16,57,73,27,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,226,74.58,74.58,74.58,113.0,113.0,226,0.0,0.0,0.0,0.0,0.0,226.0
957,957,47,155,5,18,77,53,47,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,155,51.150000000000006,51.150000000000006,51.150000000000006,77.5,77.5,155,0.0,0.0,0.0,0.0,0.0,155.0
958,958,47,113,55,27,18,19,81,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,113,37.29,37.29,37.29,56.5,56.5,113,0.0,0.0,0.0,0.0,0.0,113.0
959,959,47,127,48,42,10,78,22,Energya VM,Formula fija 24 horas asistencia,0.090411,0.0465754,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0931,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,127,41.910000000000004,41.910000000000004,41.910000000000004,63.5,63.5,127,0.0,0.0,0.0,0.0,0.0,127.0
960,960,48,177,35,57,8,30,70,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,177,58.410000000000004,58.410000000000004,58.410000000000004,88.5,88.5,177,0.0,0.0,0.0,0.0,0.0,177.0
961,961,48,229,12,51,37,6,94,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,229,75.57000000000001,75.57000000000001,75.57000000000001,114.5,114.5,229,0.0,0.0,0.0,0.0,0.0,229.0
962,962,48,208,57,31,12,57,43,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,208,68.64,68.64,68.64,104.0,104.0,208,0.0,0.0,0.0,0.0,0.0,208.0
963,963,48,253,55,27,18,9,91,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,253,83.49000000000001,83.49000000000001,83.49000000000001,126.5,126.5,253,0.0,0.0,0.0,0.0,0.0,253.0
964,964,48,113,0,41,59,9,91,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,113,37.29,37.29,37.29,56.5,56.5,113,0.0,0.0,0.0,0.0,0.0,113.0
965,965,48,286,79,3,18,38,62,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,286,94.38000000000001,94.38000000000001,94.38000000000001,143.0,143.0,286,0.0,0.0,0.0,0.0,0.0,286.0
966,966,48,155,37,26,37,27,73,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,155,51.150000000000006,51.150000000000006,51.150000000000006,77.5,77.5,155,0.0,0.0,0.0,0.0,0.0,155.0
967,967,48,214,8,15,77,29,71,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,214,70.62,70.62,70.62,107.0,107.0,214,0.0,0.0,0.0,0.0,0.0,214.0
968,968,48,106,13,24,63,36,64,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,106,34.980000000000004,34.980000000000004,34.980000000000004,53.0,53.0,106,0.0,0.0,0.0,0.0,0.0,106.0
969,969,48,102,33,66,1,66,34,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,102,33.660000000000004,33.660000000000004,33.660000000000004,51.0,51.0,102,0.0,0.0,0.0,0.0,0.0,102.0
970,970,48,210,23,72,5,42,58,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,210,69.3,69.3,69.3,105.0,105.0,210,0.0,0.0,0.0,0.0,0.0,210.0
971,971,48,250,25,19,56,78,22,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,250,82.5,82.5,82.5,125.0,125.0,250,0.0,0.0,0.0,0.0,0.0,250.0
972,972,48,206,63,9,28,84,16,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,206,67.98,67.98,67.98,103.0,103.0,206,0.0,0.0,0.0,0.0,0.0,206.0
973,973,48,117,23,4,73,51,49,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,117,38.61,38.61,38.61,58.5,58.5,117,0.0,0.0,0.0,0.0,0.0,117.0
974,974,48,137,14,34,52,100,0,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,137,45.21,45.21,45.21,68.5,68.5,137,0.0,0.0,0.0,0.0,0.0,137.0
975,975,48,214,43,25,32,55,45,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,214,70.62,70.62,70.62,107.0,107.0,214,0.0,0.0,0.0,0.0,0.0,214.0
976,976,48,114,46,33,21,75,25,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,114,37.620000000000005,37.620000000000005,37.620000000000005,57.0,57.0,114,0.0,0.0,0.0,0.0,0.0,114.0
977,977,48,291,11,86,3,67,33,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,291,96.03,96.03,96.03,145.5,145.5,291,0.0,0.0,0.0,0.0,0.0,291.0
978,978,48,218,3,86,11,8,92,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,218,71.94,71.94,71.94,109.0,109.0,218,0.0,0.0,0.0,0.0,0.0,218.0
979,979,48,127,0,88,12,91,9,Gesternova,Tarifa facil,0.044809,0.044809,0.0081915,0.000527,0.002752,0.027963,0.076974,0.156889,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,127,41.910000000000004,41.910000000000004,41.910000000000004,63.5,63.5,127,0.0,0.0,0.0,0.0,0.0,127.0
980,980,49,138,65,29,6,22,78,Xenera ,A vaquiña contigo unica,0.070357,0.070357,0.0081915,0.000527,0.002752,0.027963,0.076974,0.131388,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,3.0,0.026557,5.11,0.0,0.0,138,45.54,45.54,45.54,69.0,69.0,138,0.0,0.0,0.0,0.0,0.0,138.0
981,981,49,284,2,20,78,62,38,Xenera ,A vaquiña contigo unica,0.070357,0.070357,0.0081915,0.000527,0.002752,0.027963,0.076974,0.131388,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,3.0,0.026557,5.11,0.0,0.0,284,93.72,93.72,93.72,142.0,142.0,284,0.0,0.0,0.0,0.0,0.0,284.0
982,982,49,116,14,51,35,60,40,Xenera ,A vaquiña contigo unica,0.070357,0.070357,0.0081915,0.000527,0.002752,0.027963,0.076974,0.131388,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,3.0,0.026557,5.11,0.0,0.0,116,38.28,38.28,38.28,58.0,58.0,116,0.0,0.0,0.0,0.0,0.0,116.0
983,983,49,185,24,20,56,39,61,Xenera ,A vaquiña contigo unica,0.070357,0.070357,0.0081915,0.000527,0.002752,0.027963,0.076974,0.131388,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,3.0,0.026557,5.11,0.0,0.0,185,61.050000000000004,61.050000000000004,61.050000000000004,92.5,92.5,185,0.0,0.0,0.0,0.0,0.0,185.0
984,984,49,225,87,4,9,43,57,Xenera ,A vaquiña contigo unica,0.070357,0.070357,0.0081915,0.000527,0.002752,0.027963,0.076974,0.131388,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,3.0,0.026557,5.11,0.0,0.0,225,74.25,74.25,74.25,112.5,112.5,225,0.0,0.0,0.0,0.0,0.0,225.0
985,985,49,143,22,63,15,85,15,Xenera ,A vaquiña contigo unica,0.070357,0.070357,0.0081915,0.000527,0.002752,0.027963,0.076974,0.131388,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,3.0,0.026557,5.11,0.0,0.0,143,47.190000000000005,47.190000000000005,47.190000000000005,71.5,71.5,143,0.0,0.0,0.0,0.0,0.0,143.0
986,986,49,124,9,88,3,23,77,Xenera ,A vaquiña contigo unica,0.070357,0.070357,0.0081915,0.000527,0.002752,0.027963,0.076974,0.131388,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,3.0,0.026557,5.11,0.0,0.0,124,40.92,40.92,40.92,62.0,62.0,124,0.0,0.0,0.0,0.0,0.0,124.0
987,987,49,244,63,4,33,50,50,Xenera ,A vaquiña contigo unica,0.070357,0.070357,0.0081915,0.000527,0.002752,0.027963,0.076974,0.131388,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,3.0,0.026557,5.11,0.0,0.0,244,80.52000000000001,80.52000000000001,80.52000000000001,122.0,122.0,244,0.0,0.0,0.0,0.0,0.0,244.0
988,988,49,112,36,55,9,57,43,Xenera ,A vaquiña contigo unica,0.070357,0.070357,0.0081915,0.000527,0.002752,0.027963,0.076974,0.131388,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,3.0,0.026557,5.11,0.0,0.0,112,36.96,36.96,36.96,56.0,56.0,112,0.0,0.0,0.0,0.0,0.0,112.0
989,989,49,124,58,1,41,89,11,Xenera ,A vaquiña contigo unica,0.070357,0.070357,0.0081915,0.000527,0.002752,0.027963,0.076974,0.131388,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,3.0,0.026557,5.11,0.0,0.0,124,40.92,40.92,40.92,62.0,62.0,124,0.0,0.0,0.0,0.0,0.0,124.0
990,990,49,167,50,29,21,93,7,Xenera ,A vaquiña contigo unica,0.070357,0.070357,0.0081915,0.000527,0.002752,0.027963,0.076974,0.131388,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,3.0,0.026557,5.11,0.0,0.0,167,55.11,55.11,55.11,83.5,83.5,167,0.0,0.0,0.0,0.0,0.0,167.0
