,Unnamed: 0,id_tarifa,consumo_kWh,%consumo_valle,%consumo_llano,%consumo_punta,%consumo_8h,%consumo_16h,compania,tarifa,tp_punta_euros/kwh/dia,tp_valle_euros/kwh/dia,peaje_tran_dist_pot_punta,peaje_tran_dist_pot_valle,peaje_ener_valle_tdc,peaje_ener_llano_tdc,peaje_ener_punta_tdc,termino_consumo_euros/kwh/hora,tc_valle_euros/kwh/hora,tc_llano_euros/kwh/hora,tc_punta_euros/kwh/hora,tc_8h_euros/kwh/hora,tc_16h_euros/kwh/hora,mercado,tipo,otros,alquiler_equipo_euros/dia,impuesto_actual,bono_social_euro/dia,margen_euros/kWh/dia,consumo_unico,consumo_valle,consumo_llano,consumo_punta,consumo_8h,consumo_16h,consumo_euros_unico,consumo_euros_valle,consumo_euros_llano,consumo_euros_punta,consumo_euros_8h,consumo_euros_16h,precio_final
1105,1105,55,161,26,53,21,37,63,Fortuluz,Precio unico,0.096962,0.021832,0.0081915,0.000527,0.002752,0.027963,0.076974,0.177535,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,28.583135,0.0,0.0,0.0,0.0,0.0,28.583135,0.0,0.0,0.0,0.0,0.0,28.583135
1106,1106,55,287,15,1,84,82,18,Fortuluz,Precio unico,0.096962,0.021832,0.0081915,0.000527,0.002752,0.027963,0.076974,0.177535,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,50.952545,0.0,0.0,0.0,0.0,0.0,50.952545,0.0,0.0,0.0,0.0,0.0,50.952545
1107,1107,55,277,37,27,36,55,45,Fortuluz,Precio unico,0.096962,0.021832,0.0081915,0.000527,0.002752,0.027963,0.076974,0.177535,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,49.177195,0.0,0.0,0.0,0.0,0.0,49.177195,0.0,0.0,0.0,0.0,0.0,49.177195
1108,1108,55,177,9,59,32,46,54,Fortuluz,Precio unico,0.096962,0.021832,0.0081915,0.000527,0.002752,0.027963,0.076974,0.177535,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,31.423695,0.0,0.0,0.0,0.0,0.0,31.423695,0.0,0.0,0.0,0.0,0.0,31.423695
1109,1109,55,216,41,39,20,89,11,Fortuluz,Precio unico,0.096962,0.021832,0.0081915,0.000527,0.002752,0.027963,0.076974,0.177535,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,38.34756,0.0,0.0,0.0,0.0,0.0,38.34756,0.0,0.0,0.0,0.0,0.0,38.34756
1110,1110,55,219,41,46,13,9,91,Fortuluz,Precio unico,0.096962,0.021832,0.0081915,0.000527,0.002752,0.027963,0.076974,0.177535,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,38.880165,0.0,0.0,0.0,0.0,0.0,38.880165,0.0,0.0,0.0,0.0,0.0,38.880165
1111,1111,55,236,21,56,23,77,23,Fortuluz,Precio unico,0.096962,0.021832,0.0081915,0.000527,0.002752,0.027963,0.076974,0.177535,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,41.89826,0.0,0.0,0.0,0.0,0.0,41.89826,0.0,0.0,0.0,0.0,0.0,41.89826
1112,1112,55,261,33,31,36,48,52,Fortuluz,Precio unico,0.096962,0.021832,0.0081915,0.000527,0.002752,0.027963,0.076974,0.177535,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,46.336635,0.0,0.0,0.0,0.0,0.0,46.336635,0.0,0.0,0.0,0.0,0.0,46.336635
1113,1113,55,175,65,11,24,40,60,Fortuluz,Precio unico,0.096962,0.021832,0.0081915,0.000527,0.002752,0.027963,0.076974,0.177535,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,31.068625,0.0,0.0,0.0,0.0,0.0,31.068625,0.0,0.0,0.0,0.0,0.0,31.068625
1114,1114,55,134,72,9,19,82,18,Fortuluz,Precio unico,0.096962,0.021832,0.0081915,0.000527,0.002752,0.027963,0.076974,0.177535,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,23.78969,0.0,0.0,0.0,0.0,0.0,23.78969,0.0,0.0,0.0,0.0,0.0,23.78969
1115,1115,55,100,47,19,34,29,71,Fortuluz,Precio unico,0.096962,0.021832,0.0081915,0.000527,0.002752,0.027963,0.076974,0.177535,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,17.7535,0.0,0.0,0.0,0.0,0.0,17.7535,0.0,0.0,0.0,0.0,0.0,17.7535
1116,1116,55,139,38,59,3,4,96,Fortuluz,Precio unico,0.096962,0.021832,0.0081915,0.000527,0.002752,0.027963,0.076974,0.177535,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,24.677364999999998,0.0,0.0,0.0,0.0,0.0,24.677364999999998,0.0,0.0,0.0,0.0,0.0,24.677364999999998
1117,1117,55,163,50,35,15,94,6,Fortuluz,Precio unico,0.096962,0.021832,0.0081915,0.000527,0.002752,0.027963,0.076974,0.177535,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,28.938205,0.0,0.0,0.0,0.0,0.0,28.938205,0.0,0.0,0.0,0.0,0.0,28.938205
1118,1118,55,249,23,26,51,70,30,Fortuluz,Precio unico,0.096962,0.021832,0.0081915,0.000527,0.002752,0.027963,0.076974,0.177535,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,44.206215,0.0,0.0,0.0,0.0,0.0,44.206215,0.0,0.0,0.0,0.0,0.0,44.206215
1119,1119,55,159,1,30,69,82,18,Fortuluz,Precio unico,0.096962,0.021832,0.0081915,0.000527,0.002752,0.027963,0.076974,0.177535,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,28.228065,0.0,0.0,0.0,0.0,0.0,28.228065,0.0,0.0,0.0,0.0,0.0,28.228065
1120,1120,56,163,65,28,7,30,70,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,105.95,45.64,11.41,0.0,0.0,0.0,8.698495000000001,5.303368,1.9397000000000002,0.0,0.0,15.941563
1121,1121,56,192,14,11,75,51,49,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,26.88,21.12,144.0,0.0,0.0,0.0,2.206848,2.454144,24.48,0.0,0.0,29.140992
1122,1122,56,171,20,9,71,87,13,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,34.2,15.39,121.41,0.0,0.0,0.0,2.8078200000000004,1.788318,20.6397,0.0,0.0,25.235838
1123,1123,56,110,13,33,54,97,3,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,14.3,36.3,59.4,0.0,0.0,0.0,1.1740300000000001,4.2180599999999995,10.098,0.0,0.0,15.49009
1124,1124,56,204,21,69,10,22,78,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,42.84,140.76,20.4,0.0,0.0,0.0,3.5171640000000006,16.356312,3.468,0.0,0.0,23.341476
1125,1125,56,113,35,44,21,47,53,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,39.55,49.72,23.73,0.0,0.0,0.0,3.247055,5.777464,4.0341000000000005,0.0,0.0,13.058619
1126,1126,56,159,35,21,44,39,61,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,55.65,33.39,69.96,0.0,0.0,0.0,4.568865000000001,3.879918,11.8932,0.0,0.0,20.341983
1127,1127,56,129,44,35,21,5,95,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,56.76,45.15,27.09,0.0,0.0,0.0,4.6599960000000005,5.24643,4.605300000000001,0.0,0.0,14.511726
1128,1128,56,134,19,17,64,37,63,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,25.46,22.78,85.76,0.0,0.0,0.0,2.090266,2.647036,14.579200000000002,0.0,0.0,19.316502
1129,1129,56,264,15,58,27,40,60,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,39.6,153.12,71.28,0.0,0.0,0.0,3.2511600000000005,17.792544,12.117600000000001,0.0,0.0,33.161304
1130,1130,56,104,20,77,3,99,1,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,20.8,80.08,3.12,0.0,0.0,0.0,1.70768,9.305296,0.5304000000000001,0.0,0.0,11.543376
1131,1131,56,182,69,11,20,26,74,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,125.58,20.02,36.4,0.0,0.0,0.0,10.310118000000001,2.326324,6.188000000000001,0.0,0.0,18.824442
1132,1132,56,222,15,80,5,74,26,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,33.3,177.6,11.1,0.0,0.0,0.0,2.73393,20.63712,1.887,0.0,0.0,25.25805
1133,1133,56,177,86,13,1,68,32,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,152.22,23.01,1.77,0.0,0.0,0.0,12.497262000000001,2.673762,0.3009,0.0,0.0,15.471924000000001
1134,1134,56,253,45,31,24,56,44,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,113.85,78.43,60.72,0.0,0.0,0.0,9.347085,9.113566,10.3224,0.0,0.0,28.783051
1135,1135,56,161,14,43,43,16,84,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,22.54,69.23,69.23,0.0,0.0,0.0,1.8505340000000001,8.044526000000001,11.769100000000002,0.0,0.0,21.664160000000003
1136,1136,56,231,16,40,44,70,30,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,36.96,92.4,101.64,0.0,0.0,0.0,3.0344160000000002,10.736880000000001,17.2788,0.0,0.0,31.050096000000003
1137,1137,56,188,53,43,4,90,10,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,99.64,80.84,7.52,0.0,0.0,0.0,8.180444000000001,9.393608,1.2784,0.0,0.0,18.852452000000003
1138,1138,56,141,31,39,30,46,54,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,43.71,54.99,42.3,0.0,0.0,0.0,3.5885910000000005,6.389838,7.191,0.0,0.0,17.169429
1139,1139,56,188,12,83,5,78,22,Naturgy,Noche,0.1037,0.034,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.0821,0.1162,0.17,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,22.56,156.04,9.4,0.0,0.0,0.0,1.852176,18.131847999999998,1.598,0.0,0.0,21.582023999999997
1140,1140,57,245,34,4,62,12,88,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,83.3,9.8,151.9,0.0,0.0,0.0,12.328399999999998,1.4504000000000001,29.620500000000003,0.0,0.0,43.399300000000004
1141,1141,57,139,72,28,0,10,90,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,100.08,38.92,0.0,0.0,0.0,0.0,14.811839999999998,5.76016,0.0,0.0,0.0,20.572
1142,1142,57,171,69,24,7,89,11,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,117.99,41.04,11.97,0.0,0.0,0.0,17.462519999999998,6.073919999999999,2.33415,0.0,0.0,25.87059
1143,1143,57,138,0,83,17,85,15,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,0.0,114.54,23.46,0.0,0.0,0.0,0.0,16.95192,4.5747,0.0,0.0,21.52662
1144,1144,57,203,38,53,9,91,9,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,77.14,107.59,18.27,0.0,0.0,0.0,11.41672,15.92332,3.56265,0.0,0.0,30.902690000000003
1145,1145,57,113,28,53,19,23,77,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,31.64,59.89,21.47,0.0,0.0,0.0,4.68272,8.863719999999999,4.18665,0.0,0.0,17.733089999999997
1146,1146,57,131,52,0,48,92,8,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,68.12,0.0,62.88,0.0,0.0,0.0,10.081760000000001,0.0,12.261600000000001,0.0,0.0,22.343360000000004
1147,1147,57,278,69,7,24,72,28,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,191.82,19.46,66.72,0.0,0.0,0.0,28.389359999999996,2.88008,13.0104,0.0,0.0,44.27983999999999
1148,1148,57,224,28,50,22,3,97,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,62.72,112.0,49.28,0.0,0.0,0.0,9.28256,16.576,9.6096,0.0,0.0,35.46816
1149,1149,57,265,32,2,66,45,55,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,84.8,5.3,174.9,0.0,0.0,0.0,12.5504,0.7844,34.1055,0.0,0.0,47.4403
1150,1150,57,196,59,34,7,17,83,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,115.64,66.64,13.72,0.0,0.0,0.0,17.11472,9.86272,2.6754000000000002,0.0,0.0,29.652839999999998
1151,1151,57,122,19,72,9,42,58,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,23.18,87.84,10.98,0.0,0.0,0.0,3.43064,13.00032,2.1411000000000002,0.0,0.0,18.57206
1152,1152,57,162,38,3,59,79,21,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,61.56,4.86,95.58,0.0,0.0,0.0,9.11088,0.71928,18.6381,0.0,0.0,28.46826
1153,1153,57,242,44,42,14,32,68,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,106.48,101.64,33.88,0.0,0.0,0.0,15.75904,15.04272,6.606600000000001,0.0,0.0,37.40836
1154,1154,57,252,12,12,76,92,8,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,30.24,30.24,191.52,0.0,0.0,0.0,4.4755199999999995,4.4755199999999995,37.3464,0.0,0.0,46.29744
1155,1155,57,244,22,42,36,9,91,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,53.68,102.48,87.84,0.0,0.0,0.0,7.94464,15.16704,17.128800000000002,0.0,0.0,40.240480000000005
1156,1156,57,293,8,19,73,72,28,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,23.44,55.67,213.89,0.0,0.0,0.0,3.46912,8.23916,41.708549999999995,0.0,0.0,53.41683
1157,1157,57,152,38,50,12,58,42,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,57.76,76.0,18.24,0.0,0.0,0.0,8.54848,11.248,3.5568,0.0,0.0,23.353279999999998
1158,1158,57,203,11,78,11,30,70,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,22.33,158.34,22.33,0.0,0.0,0.0,3.3048399999999996,23.43432,4.35435,0.0,0.0,31.09351
1159,1159,57,203,77,10,13,27,73,Cepsa (Podo),Flexi Dos,0.08,0.004,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.148,0.148,0.195,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,156.31,20.3,26.39,0.0,0.0,0.0,23.133879999999998,3.0044,5.146050000000001,0.0,0.0,31.284329999999997
1160,1160,58,278,25,41,34,59,41,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,69.5,113.98,94.52,0.0,0.0,0.0,6.3433345,14.02489706,17.3477282,0.0,0.0,37.715959760000004
1161,1161,58,138,26,10,64,2,98,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,35.88,13.8,88.32,0.0,0.0,0.0,3.2748034800000005,1.6980486000000001,16.2098112,0.0,0.0,21.18266328
1162,1162,58,278,42,18,40,54,46,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,116.76,50.04,111.2,0.0,0.0,0.0,10.656801960000001,6.15727188,20.409092,0.0,0.0,37.22316584
1163,1163,58,297,63,5,32,13,87,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,187.11,14.85,95.04,0.0,0.0,0.0,17.077716810000002,1.82724795,17.443166400000003,0.0,0.0,36.34813116000001
1164,1164,58,233,45,41,14,57,43,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,104.85,95.53,32.62,0.0,0.0,0.0,9.56976435,11.75467991,5.986911699999999,0.0,0.0,27.31135596
1165,1165,58,166,46,6,48,88,12,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,76.36,9.96,79.68,0.0,0.0,0.0,6.969453560000001,1.2255481200000002,14.624068800000002,0.0,0.0,22.81907048
1166,1166,58,234,10,60,30,14,86,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,23.4,140.4,70.2,0.0,0.0,0.0,2.1357414,17.2757988,12.884157,0.0,0.0,32.2956972
1167,1167,58,278,67,24,9,1,99,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,186.26,66.72,25.02,0.0,0.0,0.0,17.00013646,8.20969584,4.5920457,0.0,0.0,29.801878000000002
1168,1168,58,299,11,25,64,23,77,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,32.89,74.75,191.36,0.0,0.0,0.0,3.00190319,9.19776325,35.1212576,0.0,0.0,47.32092404
1169,1169,58,141,11,42,47,77,23,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,15.51,59.22,66.27,0.0,0.0,0.0,1.41561321,7.28684334,12.162864449999999,0.0,0.0,20.865321
1170,1170,58,291,50,36,14,63,37,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,145.5,104.76,40.74,0.0,0.0,0.0,13.2799305,12.89040372,7.477215900000001,0.0,0.0,33.647550120000005
1171,1171,58,114,45,52,3,70,30,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,51.3,59.28,3.42,0.0,0.0,0.0,4.6822023,7.29422616,0.6276897,0.0,0.0,12.60411816
1172,1172,58,210,12,88,0,99,1,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,25.2,184.8,0.0,0.0,0.0,0.0,2.3000292,22.739085600000003,0.0,0.0,0.0,25.039114800000004
1173,1173,58,256,3,74,23,23,77,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,7.68,189.44,58.88,0.0,0.0,0.0,0.70096128,23.31002368,10.8065408,0.0,0.0,34.81752576
1174,1174,58,132,6,10,84,26,74,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,7.92,13.2,110.88,0.0,0.0,0.0,0.7228663200000001,1.6242204,20.3503608,0.0,0.0,22.69744752
1175,1175,58,254,22,27,51,36,64,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,55.88,68.58,129.54,0.0,0.0,0.0,5.10022348,8.43856326,23.7751239,0.0,0.0,37.31391064
1176,1176,58,263,56,25,19,93,7,Endesa,OneLuz 3 periodos,0.1057847,0.0388729,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.091271,0.123047,0.183535,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,0.0,147.28,65.75,49.97,0.0,0.0,0.0,13.442392880000002,8.09034025,9.17124395,0.0,0.0,30.70397708
